VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z, TEXCOORD4.x, TEXCOORD4.y, TEXCOORD4.z, TEXCOORD4.w, TEXCOORD5.x, TEXCOORD5.y, TEXCOORD5.z, TEXCOORD5.w
4405, 1100, -0.12734,  0.06059,  0.07045,  0.23769,  0.94789,  0.23769,  0.94789, -0.08383,  0.25127,  0.96428, -0.01486, -0.96789,  0.25092, -1.00,  1.00,  1.00,  1.00,  1.00
4406, 1102, -0.11157,  0.04855,  0.07231,  0.24643,  0.93634,  0.24643,  0.93634,  0.10221,  0.20438,  0.97354,  0.05252, -0.97841,  0.19988, -1.00,  1.00,  1.00,  1.00,  1.00
4407, 1102, -0.11157,  0.04855,  0.07231,  0.24643,  0.93634,  0.24643,  0.93634,  0.10221,  0.20438,  0.97354,  0.05252, -0.97841,  0.19988, -1.00,  1.00,  1.00,  1.00,  1.00
4408, 1114, -0.09996,  0.04919,  0.06953,  0.24625,  0.92654,  0.24625,  0.92654,  0.172,  0.28976,  0.94152,  0.15215, -0.95211,  0.26523, -1.00,  1.00,  1.00,  1.00,  1.00
4409, 1113, -0.10781,  0.05579,  0.06988,  0.24152,  0.93305,  0.24152,  0.93305,  0.21144,  0.23349,  0.94909,  0.04514, -0.97234,  0.22915, -1.00,  1.00,  1.00,  1.00,  1.00
4410, 1114, -0.09996,  0.04919,  0.06953,  0.24625,  0.92654,  0.24625,  0.92654,  0.172,  0.28976,  0.94152,  0.15215, -0.95211,  0.26523, -1.00,  1.00,  1.00,  1.00,  1.00
4411, 1102, -0.11157,  0.04855,  0.07231,  0.24643,  0.93634,  0.24643,  0.93634,  0.10221,  0.20438,  0.97354,  0.05252, -0.97841,  0.19988, -1.00,  1.00,  1.00,  1.00,  1.00
4412, 1115, -0.10054,  0.04066,  0.07259,  0.25222,  0.92886,  0.25222,  0.92886,  0.14032,  0.22824,  0.96344,  0.05147, -0.97343,  0.22311, -1.00,  1.00,  1.00,  1.00,  1.00
4413, 1115, -0.10054,  0.04066,  0.07259,  0.25222,  0.92886,  0.25222,  0.92886,  0.14032,  0.22824,  0.96344,  0.05147, -0.97343,  0.22311, -1.00,  1.00,  1.00,  1.00,  1.00
4414, 1103, -0.11547,  0.0369,  0.07478,  0.25502,  0.93929,  0.25502,  0.93929,  0.05973,  0.17894,  0.98204, -0.09127, -0.9787,  0.18389, -1.00,  1.00,  1.00,  1.00,  1.00
4415, 1106, -0.10028,  0.02688,  0.07503,  0.26262,  0.92769,  0.26262,  0.92769,  0.10617,  0.16966,  0.97977, -0.13216, -0.97419,  0.18301, -1.00,  1.00,  1.00,  1.00,  1.00
4416, 1103, -0.11547,  0.0369,  0.07478,  0.25502,  0.93929,  0.25502,  0.93929,  0.05973,  0.17894,  0.98204, -0.09127, -0.9787,  0.18389, -1.00,  1.00,  1.00,  1.00,  1.00
4417, 1115, -0.10054,  0.04066,  0.07259,  0.25222,  0.92886,  0.25222,  0.92886,  0.14032,  0.22824,  0.96344,  0.05147, -0.97343,  0.22311, -1.00,  1.00,  1.00,  1.00,  1.00
4418, 1102, -0.11157,  0.04855,  0.07231,  0.24643,  0.93634,  0.24643,  0.93634,  0.10221,  0.20438,  0.97354,  0.05252, -0.97841,  0.19988, -1.00,  1.00,  1.00,  1.00,  1.00
4419, 1115, -0.10054,  0.04066,  0.07259,  0.25222,  0.92886,  0.25222,  0.92886,  0.14032,  0.22824,  0.96344,  0.05147, -0.97343,  0.22311, -1.00,  1.00,  1.00,  1.00,  1.00
4420, 1116, -0.09193,  0.04696,  0.06913,  0.24782,  0.91882,  0.24782,  0.91882,  0.05835,  0.24721,  0.9672,  0.12527, -0.96301,  0.23858, -1.00,  1.00,  1.00,  1.00,  1.00
4421, 1114, -0.09996,  0.04919,  0.06953,  0.24625,  0.92654,  0.24625,  0.92654,  0.172,  0.28976,  0.94152,  0.15215, -0.95211,  0.26523, -1.00,  1.00,  1.00,  1.00,  1.00
4422, 1116, -0.09193,  0.04696,  0.06913,  0.24782,  0.91882,  0.24782,  0.91882,  0.05835,  0.24721,  0.9672,  0.12527, -0.96301,  0.23858, -1.00,  1.00,  1.00,  1.00,  1.00
4423, 1115, -0.10054,  0.04066,  0.07259,  0.25222,  0.92886,  0.25222,  0.92886,  0.14032,  0.22824,  0.96344,  0.05147, -0.97343,  0.22311, -1.00,  1.00,  1.00,  1.00,  1.00
4424, 1117, -0.0906,  0.03614,  0.07188,  0.25484,  0.91861,  0.25484,  0.91861,  0.09215,  0.20875,  0.97362, -0.01074, -0.97751,  0.2106, -1.00,  1.00,  1.00,  1.00,  1.00
4425, 1117, -0.0906,  0.03614,  0.07188,  0.25484,  0.91861,  0.25484,  0.91861,  0.09215,  0.20875,  0.97362, -0.01074, -0.97751,  0.2106, -1.00,  1.00,  1.00,  1.00,  1.00
4426, 1106, -0.10028,  0.02688,  0.07503,  0.26262,  0.92769,  0.26262,  0.92769,  0.10617,  0.16966,  0.97977, -0.13216, -0.97419,  0.18301, -1.00,  1.00,  1.00,  1.00,  1.00
4427, 1108, -0.09018,  0.02254,  0.0746,  0.26461,  0.91713,  0.26461,  0.91713,  0.09587,  0.16822,  0.98108,  0.03482, -0.98558,  0.16559, -1.00,  1.00,  1.00,  1.00,  1.00
4428, 1106, -0.10028,  0.02688,  0.07503,  0.26262,  0.92769,  0.26262,  0.92769,  0.10617,  0.16966,  0.97977, -0.13216, -0.97419,  0.18301, -1.00,  1.00,  1.00,  1.00,  1.00
4429, 1117, -0.0906,  0.03614,  0.07188,  0.25484,  0.91861,  0.25484,  0.91861,  0.09215,  0.20875,  0.97362, -0.01074, -0.97751,  0.2106, -1.00,  1.00,  1.00,  1.00,  1.00
4430, 1115, -0.10054,  0.04066,  0.07259,  0.25222,  0.92886,  0.25222,  0.92886,  0.14032,  0.22824,  0.96344,  0.05147, -0.97343,  0.22311, -1.00,  1.00,  1.00,  1.00,  1.00
4431, 1118, -0.09326,  0.05595,  0.06675,  0.24148,  0.91906,  0.24148,  0.91906,  0.00699,  0.31278,  0.9498,  0.0827, -0.94675,  0.31117, -1.00,  1.00,  1.00,  1.00,  1.00
4432, 1114, -0.09996,  0.04919,  0.06953,  0.24625,  0.92654,  0.24625,  0.92654,  0.172,  0.28976,  0.94152,  0.15215, -0.95211,  0.26523, -1.00,  1.00,  1.00,  1.00,  1.00
4433, 1116, -0.09193,  0.04696,  0.06913,  0.24782,  0.91882,  0.24782,  0.91882,  0.05835,  0.24721,  0.9672,  0.12527, -0.96301,  0.23858, -1.00,  1.00,  1.00,  1.00,  1.00
4434, 1119, -0.0837,  0.05144,  0.06848,  0.24542,  0.90891,  0.24542,  0.90891, -0.00612,  0.23388,  0.97225,  0.08356, -0.96875,  0.23356, -1.00,  1.00,  1.00,  1.00,  1.00
4435, 1118, -0.09326,  0.05595,  0.06675,  0.24148,  0.91906,  0.24148,  0.91906,  0.00699,  0.31278,  0.9498,  0.0827, -0.94675,  0.31117, -1.00,  1.00,  1.00,  1.00,  1.00
4436, 1116, -0.09193,  0.04696,  0.06913,  0.24782,  0.91882,  0.24782,  0.91882,  0.05835,  0.24721,  0.9672,  0.12527, -0.96301,  0.23858, -1.00,  1.00,  1.00,  1.00,  1.00
4437, 1118, -0.09326,  0.05595,  0.06675,  0.24148,  0.91906,  0.24148,  0.91906,  0.00699,  0.31278,  0.9498,  0.0827, -0.94675,  0.31117, -1.00,  1.00,  1.00,  1.00,  1.00
4438, 1119, -0.0837,  0.05144,  0.06848,  0.24542,  0.90891,  0.24542,  0.90891, -0.00612,  0.23388,  0.97225,  0.08356, -0.96875,  0.23356, -1.00,  1.00,  1.00,  1.00,  1.00
4439, 1120, -0.08712,  0.06042,  0.06539,  0.23837,  0.91188,  0.23837,  0.91188, -0.03462,  0.37231,  0.92746,  0.06061, -0.92553,  0.3738, -1.00,  1.00,  1.00,  1.00,  1.00
4440, 1114, -0.09996,  0.04919,  0.06953,  0.24625,  0.92654,  0.24625,  0.92654,  0.172,  0.28976,  0.94152,  0.15215, -0.95211,  0.26523, -1.00,  1.00,  1.00,  1.00,  1.00
4441, 1118, -0.09326,  0.05595,  0.06675,  0.24148,  0.91906,  0.24148,  0.91906,  0.00699,  0.31278,  0.9498,  0.0827, -0.94675,  0.31117, -1.00,  1.00,  1.00,  1.00,  1.00
4442, 1121, -0.09933,  0.05705,  0.06692,  0.24096,  0.92515,  0.24096,  0.92515,  0.19166,  0.32451,  0.92626,  0.0762, -0.94583,  0.3156, -1.00,  1.00,  1.00,  1.00,  1.00
4443, 1121, -0.09933,  0.05705,  0.06692,  0.24096,  0.92515,  0.24096,  0.92515,  0.19166,  0.32451,  0.92626,  0.0762, -0.94583,  0.3156, -1.00,  1.00,  1.00,  1.00,  1.00
4444, 1113, -0.10781,  0.05579,  0.06988,  0.24152,  0.93305,  0.24152,  0.93305,  0.21144,  0.23349,  0.94909,  0.04514, -0.97234,  0.22915, -1.00,  1.00,  1.00,  1.00,  1.00
4445, 1114, -0.09996,  0.04919,  0.06953,  0.24625,  0.92654,  0.24625,  0.92654,  0.172,  0.28976,  0.94152,  0.15215, -0.95211,  0.26523, -1.00,  1.00,  1.00,  1.00,  1.00
4446, 1118, -0.09326,  0.05595,  0.06675,  0.24148,  0.91906,  0.24148,  0.91906,  0.00699,  0.31278,  0.9498,  0.0827, -0.94675,  0.31117, -1.00,  1.00,  1.00,  1.00,  1.00
4447, 1122, -0.09872,  0.06214,  0.06465,  0.23712,  0.92439,  0.23712,  0.92439,  0.21651,  0.32721,  0.91982,  0.03897, -0.94431,  0.32675, -1.00,  1.00,  1.00,  1.00,  1.00
4448, 1121, -0.09933,  0.05705,  0.06692,  0.24096,  0.92515,  0.24096,  0.92515,  0.19166,  0.32451,  0.92626,  0.0762, -0.94583,  0.3156, -1.00,  1.00,  1.00,  1.00,  1.00
4449, 1122, -0.09872,  0.06214,  0.06465,  0.23712,  0.92439,  0.23712,  0.92439,  0.21651,  0.32721,  0.91982,  0.03897, -0.94431,  0.32675, -1.00,  1.00,  1.00,  1.00,  1.00
4450, 1118, -0.09326,  0.05595,  0.06675,  0.24148,  0.91906,  0.24148,  0.91906,  0.00699,  0.31278,  0.9498,  0.0827, -0.94675,  0.31117, -1.00,  1.00,  1.00,  1.00,  1.00
4451, 1123, -0.09462,  0.06497,  0.06326,  0.23432,  0.92007,  0.23432,  0.92007,  0.07208,  0.41465,  0.90712,  0.03485, -0.90998,  0.41319, -1.00,  1.00,  1.00,  1.00,  1.00
4452, 1120, -0.08712,  0.06042,  0.06539,  0.23837,  0.91188,  0.23837,  0.91188, -0.03462,  0.37231,  0.92746,  0.06061, -0.92553,  0.3738, -1.00,  1.00,  1.00,  1.00,  1.00
4453, 1123, -0.09462,  0.06497,  0.06326,  0.23432,  0.92007,  0.23432,  0.92007,  0.07208,  0.41465,  0.90712,  0.03485, -0.90998,  0.41319, -1.00,  1.00,  1.00,  1.00,  1.00
4454, 1118, -0.09326,  0.05595,  0.06675,  0.24148,  0.91906,  0.24148,  0.91906,  0.00699,  0.31278,  0.9498,  0.0827, -0.94675,  0.31117, -1.00,  1.00,  1.00,  1.00,  1.00
4455, 1123, -0.09462,  0.06497,  0.06326,  0.23432,  0.92007,  0.23432,  0.92007,  0.07208,  0.41465,  0.90712,  0.03485, -0.90998,  0.41319, -1.00,  1.00,  1.00,  1.00,  1.00
4456, 1124, -0.09808,  0.06856,  0.06221,  0.23081,  0.92382,  0.23081,  0.92382,  0.21275,  0.48033,  0.85089,  0.02441, -0.87317,  0.4868, -1.00,  1.00,  1.00,  1.00,  1.00
4457, 1122, -0.09872,  0.06214,  0.06465,  0.23712,  0.92439,  0.23712,  0.92439,  0.21651,  0.32721,  0.91982,  0.03897, -0.94431,  0.32675, -1.00,  1.00,  1.00,  1.00,  1.00
4458, 1124, -0.09808,  0.06856,  0.06221,  0.23081,  0.92382,  0.23081,  0.92382,  0.21275,  0.48033,  0.85089,  0.02441, -0.87317,  0.4868, -1.00,  1.00,  1.00,  1.00,  1.00
4459, 1123, -0.09462,  0.06497,  0.06326,  0.23432,  0.92007,  0.23432,  0.92007,  0.07208,  0.41465,  0.90712,  0.03485, -0.90998,  0.41319, -1.00,  1.00,  1.00,  1.00,  1.00
4460, 1125, -0.0959,  0.06986,  0.06111,  0.2295,  0.92161,  0.2295,  0.92161,  0.12445,  0.51719,  0.84677,  0.01208, -0.85414,  0.51991, -1.00,  1.00,  1.00,  1.00,  1.00
4461, 1124, -0.09808,  0.06856,  0.06221,  0.23081,  0.92382,  0.23081,  0.92382,  0.21275,  0.48033,  0.85089,  0.02441, -0.87317,  0.4868, -1.00,  1.00,  1.00,  1.00,  1.00
4462, 1126, -0.10331,  0.06609,  0.06495,  0.23381,  0.92866,  0.23381,  0.92866,  0.342,  0.36432,  0.8662,  0.0367, -0.92626,  0.3751, -1.00,  1.00,  1.00,  1.00,  1.00
4463, 1122, -0.09872,  0.06214,  0.06465,  0.23712,  0.92439,  0.23712,  0.92439,  0.21651,  0.32721,  0.91982,  0.03897, -0.94431,  0.32675, -1.00,  1.00,  1.00,  1.00,  1.00
4464, 1126, -0.10331,  0.06609,  0.06495,  0.23381,  0.92866,  0.23381,  0.92866,  0.342,  0.36432,  0.8662,  0.0367, -0.92626,  0.3751, -1.00,  1.00,  1.00,  1.00,  1.00
4465, 1124, -0.09808,  0.06856,  0.06221,  0.23081,  0.92382,  0.23081,  0.92382,  0.21275,  0.48033,  0.85089,  0.02441, -0.87317,  0.4868, -1.00,  1.00,  1.00,  1.00,  1.00
4466, 1127, -0.10133,  0.07071,  0.06164,  0.22843,  0.92643,  0.22843,  0.92643,  0.26178,  0.57292,  0.77668,  0.08354, -0.81518,  0.57316, -1.00,  1.00,  1.00,  1.00,  1.00
4467, 1125, -0.0959,  0.06986,  0.06111,  0.2295,  0.92161,  0.2295,  0.92161,  0.12445,  0.51719,  0.84677,  0.01208, -0.85414,  0.51991, -1.00,  1.00,  1.00,  1.00,  1.00
4468, 1128, -0.09792,  0.07178,  0.05988,  0.22542,  0.92393,  0.22542,  0.92393,  0.1626,  0.71353,  0.68149,  0.07124, -0.69737,  0.71316, -1.00,  1.00,  1.00,  1.00,  1.00
4469, 1124, -0.09808,  0.06856,  0.06221,  0.23081,  0.92382,  0.23081,  0.92382,  0.21275,  0.48033,  0.85089,  0.02441, -0.87317,  0.4868, -1.00,  1.00,  1.00,  1.00,  1.00
4470, 1128, -0.09792,  0.07178,  0.05988,  0.22542,  0.92393,  0.22542,  0.92393,  0.1626,  0.71353,  0.68149,  0.07124, -0.69737,  0.71316, -1.00,  1.00,  1.00,  1.00,  1.00
4471, 1125, -0.0959,  0.06986,  0.06111,  0.2295,  0.92161,  0.2295,  0.92161,  0.12445,  0.51719,  0.84677,  0.01208, -0.85414,  0.51991, -1.00,  1.00,  1.00,  1.00,  1.00
4472, 1129, -0.09692,  0.07293,  0.05911,  0.22592,  0.92264,  0.22592,  0.92264, -0.34589,  0.76312,  0.5459, -0.12035, -0.61309,  0.78079, -1.00,  1.00,  1.00,  1.00,  1.00
4473, 1128, -0.09792,  0.07178,  0.05988,  0.22542,  0.92393,  0.22542,  0.92393,  0.1626,  0.71353,  0.68149,  0.07124, -0.69737,  0.71316, -1.00,  1.00,  1.00,  1.00,  1.00
4474, 1130, -0.10035,  0.07194,  0.06068,  0.22695,  0.92602,  0.22695,  0.92602,  0.19488,  0.57194,  0.79681,  0.09726, -0.81965,  0.56455, -1.00,  1.00,  1.00,  1.00,  1.00
4475, 1124, -0.09808,  0.06856,  0.06221,  0.23081,  0.92382,  0.23081,  0.92382,  0.21275,  0.48033,  0.85089,  0.02441, -0.87317,  0.4868, -1.00,  1.00,  1.00,  1.00,  1.00
4476, 1124, -0.09808,  0.06856,  0.06221,  0.23081,  0.92382,  0.23081,  0.92382,  0.21275,  0.48033,  0.85089,  0.02441, -0.87317,  0.4868, -1.00,  1.00,  1.00,  1.00,  1.00
4477, 1130, -0.10035,  0.07194,  0.06068,  0.22695,  0.92602,  0.22695,  0.92602,  0.19488,  0.57194,  0.79681,  0.09726, -0.81965,  0.56455, -1.00,  1.00,  1.00,  1.00,  1.00
4478, 1127, -0.10133,  0.07071,  0.06164,  0.22843,  0.92643,  0.22843,  0.92643,  0.26178,  0.57292,  0.77668,  0.08354, -0.81518,  0.57316, -1.00,  1.00,  1.00,  1.00,  1.00
4479, 1130, -0.10035,  0.07194,  0.06068,  0.22695,  0.92602,  0.22695,  0.92602,  0.19488,  0.57194,  0.79681,  0.09726, -0.81965,  0.56455, -1.00,  1.00,  1.00,  1.00,  1.00
4480, 1128, -0.09792,  0.07178,  0.05988,  0.22542,  0.92393,  0.22542,  0.92393,  0.1626,  0.71353,  0.68149,  0.07124, -0.69737,  0.71316, -1.00,  1.00,  1.00,  1.00,  1.00
4481, 1131, -0.09932,  0.07375,  0.05918,  0.22474,  0.92509,  0.22474,  0.92509,  0.4674,  0.70648,  0.53143,  0.28563, -0.68958,  0.6655, -1.00,  1.00,  1.00,  1.00,  1.00
4482, 1128, -0.09792,  0.07178,  0.05988,  0.22542,  0.92393,  0.22542,  0.92393,  0.1626,  0.71353,  0.68149,  0.07124, -0.69737,  0.71316, -1.00,  1.00,  1.00,  1.00,  1.00
4483, 1132, -0.09907,  0.07372,  0.05852,  0.22417,  0.92472,  0.22417,  0.92472,  0.74703,  0.66404,  0.03162,  0.41355, -0.50143,  0.75996, -1.00,  1.00,  1.00,  1.00,  1.00
4484, 1131, -0.09932,  0.07375,  0.05918,  0.22474,  0.92509,  0.22474,  0.92509,  0.4674,  0.70648,  0.53143,  0.28563, -0.68958,  0.6655, -1.00,  1.00,  1.00,  1.00,  1.00
4485, 1133, -0.09311,  0.07243,  0.05902,  0.22791,  0.91838,  0.22791,  0.91838,  0.10898,  0.53511,  0.83773,  0.01281, -0.84343,  0.53708, -1.00,  1.00,  1.00,  1.00,  1.00
4486, 1129, -0.09692,  0.07293,  0.05911,  0.22592,  0.92264,  0.22592,  0.92264, -0.34589,  0.76312,  0.5459, -0.12035, -0.61309,  0.78079, -1.00,  1.00,  1.00,  1.00,  1.00
4487, 1125, -0.0959,  0.06986,  0.06111,  0.2295,  0.92161,  0.2295,  0.92161,  0.12445,  0.51719,  0.84677,  0.01208, -0.85414,  0.51991, -1.00,  1.00,  1.00,  1.00,  1.00
4488, 1129, -0.09692,  0.07293,  0.05911,  0.22592,  0.92264,  0.22592,  0.92264, -0.34589,  0.76312,  0.5459, -0.12035, -0.61309,  0.78079, -1.00,  1.00,  1.00,  1.00,  1.00
4489, 1133, -0.09311,  0.07243,  0.05902,  0.22791,  0.91838,  0.22791,  0.91838,  0.10898,  0.53511,  0.83773,  0.01281, -0.84343,  0.53708, -1.00,  1.00,  1.00,  1.00,  1.00
4490, 1134, -0.09492,  0.07526,  0.05703,  0.2257,  0.92045,  0.2257,  0.92045, -0.32588,  0.78194,  0.53139, -0.06476, -0.57922,  0.8126, -1.00,  1.00,  1.00,  1.00,  1.00
4491, 1135, -0.0907,  0.06735,  0.06128,  0.2325,  0.91568,  0.2325,  0.91568,  0.05194,  0.50651,  0.86067,  0.0366, -0.86222,  0.50522, -1.00,  1.00,  1.00,  1.00,  1.00
4492, 1125, -0.0959,  0.06986,  0.06111,  0.2295,  0.92161,  0.2295,  0.92161,  0.12445,  0.51719,  0.84677,  0.01208, -0.85414,  0.51991, -1.00,  1.00,  1.00,  1.00,  1.00
4493, 1123, -0.09462,  0.06497,  0.06326,  0.23432,  0.92007,  0.23432,  0.92007,  0.07208,  0.41465,  0.90712,  0.03485, -0.90998,  0.41319, -1.00,  1.00,  1.00,  1.00,  1.00
4494, 1125, -0.0959,  0.06986,  0.06111,  0.2295,  0.92161,  0.2295,  0.92161,  0.12445,  0.51719,  0.84677,  0.01208, -0.85414,  0.51991, -1.00,  1.00,  1.00,  1.00,  1.00
4495, 1135, -0.0907,  0.06735,  0.06128,  0.2325,  0.91568,  0.2325,  0.91568,  0.05194,  0.50651,  0.86067,  0.0366, -0.86222,  0.50522, -1.00,  1.00,  1.00,  1.00,  1.00
4496, 1133, -0.09311,  0.07243,  0.05902,  0.22791,  0.91838,  0.22791,  0.91838,  0.10898,  0.53511,  0.83773,  0.01281, -0.84343,  0.53708, -1.00,  1.00,  1.00,  1.00,  1.00
4497, 1123, -0.09462,  0.06497,  0.06326,  0.23432,  0.92007,  0.23432,  0.92007,  0.07208,  0.41465,  0.90712,  0.03485, -0.90998,  0.41319, -1.00,  1.00,  1.00,  1.00,  1.00
4498, 1120, -0.08712,  0.06042,  0.06539,  0.23837,  0.91188,  0.23837,  0.91188, -0.03462,  0.37231,  0.92746,  0.06061, -0.92553,  0.3738, -1.00,  1.00,  1.00,  1.00,  1.00
4499, 1135, -0.0907,  0.06735,  0.06128,  0.2325,  0.91568,  0.2325,  0.91568,  0.05194,  0.50651,  0.86067,  0.0366, -0.86222,  0.50522, -1.00,  1.00,  1.00,  1.00,  1.00
4500, 1136, -0.10512,  0.06139,  0.06721,  0.23763,  0.93046,  0.23763,  0.93046,  0.30196,  0.28176,  0.91073,  0.02061, -0.95703,  0.28926, -1.00,  1.00,  1.00,  1.00,  1.00
4501, 1122, -0.09872,  0.06214,  0.06465,  0.23712,  0.92439,  0.23712,  0.92439,  0.21651,  0.32721,  0.91982,  0.03897, -0.94431,  0.32675, -1.00,  1.00,  1.00,  1.00,  1.00
4502, 1126, -0.10331,  0.06609,  0.06495,  0.23381,  0.92866,  0.23381,  0.92866,  0.342,  0.36432,  0.8662,  0.0367, -0.92626,  0.3751, -1.00,  1.00,  1.00,  1.00,  1.00
4503, 1122, -0.09872,  0.06214,  0.06465,  0.23712,  0.92439,  0.23712,  0.92439,  0.21651,  0.32721,  0.91982,  0.03897, -0.94431,  0.32675, -1.00,  1.00,  1.00,  1.00,  1.00
4504, 1136, -0.10512,  0.06139,  0.06721,  0.23763,  0.93046,  0.23763,  0.93046,  0.30196,  0.28176,  0.91073,  0.02061, -0.95703,  0.28926, -1.00,  1.00,  1.00,  1.00,  1.00
4505, 1121, -0.09933,  0.05705,  0.06692,  0.24096,  0.92515,  0.24096,  0.92515,  0.19166,  0.32451,  0.92626,  0.0762, -0.94583,  0.3156, -1.00,  1.00,  1.00,  1.00,  1.00
4506, 1113, -0.10781,  0.05579,  0.06988,  0.24152,  0.93305,  0.24152,  0.93305,  0.21144,  0.23349,  0.94909,  0.04514, -0.97234,  0.22915, -1.00,  1.00,  1.00,  1.00,  1.00
4507, 1121, -0.09933,  0.05705,  0.06692,  0.24096,  0.92515,  0.24096,  0.92515,  0.19166,  0.32451,  0.92626,  0.0762, -0.94583,  0.3156, -1.00,  1.00,  1.00,  1.00,  1.00
4508, 1136, -0.10512,  0.06139,  0.06721,  0.23763,  0.93046,  0.23763,  0.93046,  0.30196,  0.28176,  0.91073,  0.02061, -0.95703,  0.28926, -1.00,  1.00,  1.00,  1.00,  1.00
4509, 1132, -0.09907,  0.07372,  0.05852,  0.22417,  0.92472,  0.22417,  0.92472,  0.74703,  0.66404,  0.03162,  0.41355, -0.50143,  0.75996, -1.00,  1.00,  1.00,  1.00,  1.00
4510, 1093, -0.10075,  0.07528,  0.05762,  0.22394,  0.92598,  0.22394,  0.92598,  0.37754,  0.76547,  0.52107,  0.29732, -0.63313,  0.71467, -1.00,  1.00,  1.00,  1.00,  1.00
4511, 1131, -0.09932,  0.07375,  0.05918,  0.22474,  0.92509,  0.22474,  0.92509,  0.4674,  0.70648,  0.53143,  0.28563, -0.68958,  0.6655, -1.00,  1.00,  1.00,  1.00,  1.00
4512, 1093, -0.10075,  0.07528,  0.05762,  0.22394,  0.92598,  0.22394,  0.92598,  0.37754,  0.76547,  0.52107,  0.29732, -0.63313,  0.71467, -1.00,  1.00,  1.00,  1.00,  1.00
4513, 1132, -0.09907,  0.07372,  0.05852,  0.22417,  0.92472,  0.22417,  0.92472,  0.74703,  0.66404,  0.03162,  0.41355, -0.50143,  0.75996, -1.00,  1.00,  1.00,  1.00,  1.00
4514, 1092, -0.10056,  0.0758,  0.05629,  0.22252,  0.92561,  0.22252,  0.92561,  0.75496,  0.65426, -0.0445,  0.38119, -0.38262,  0.84161, -1.00,  1.00,  1.00,  1.00,  1.00
4515, 1131, -0.09932,  0.07375,  0.05918,  0.22474,  0.92509,  0.22474,  0.92509,  0.4674,  0.70648,  0.53143,  0.28563, -0.68958,  0.6655, -1.00,  1.00,  1.00,  1.00,  1.00
4516, 1095, -0.10252,  0.07454,  0.05903,  0.22481,  0.92732,  0.22481,  0.92732,  0.09812,  0.6594,  0.74536,  0.18264, -0.74819,  0.63786, -1.00,  1.00,  1.00,  1.00,  1.00
4517, 1130, -0.10035,  0.07194,  0.06068,  0.22695,  0.92602,  0.22695,  0.92602,  0.19488,  0.57194,  0.79681,  0.09726, -0.81965,  0.56455, -1.00,  1.00,  1.00,  1.00,  1.00
4518, 1095, -0.10252,  0.07454,  0.05903,  0.22481,  0.92732,  0.22481,  0.92732,  0.09812,  0.6594,  0.74536,  0.18264, -0.74819,  0.63786, -1.00,  1.00,  1.00,  1.00,  1.00
4519, 1131, -0.09932,  0.07375,  0.05918,  0.22474,  0.92509,  0.22474,  0.92509,  0.4674,  0.70648,  0.53143,  0.28563, -0.68958,  0.6655, -1.00,  1.00,  1.00,  1.00,  1.00
4520, 1093, -0.10075,  0.07528,  0.05762,  0.22394,  0.92598,  0.22394,  0.92598,  0.37754,  0.76547,  0.52107,  0.29732, -0.63313,  0.71467, -1.00,  1.00,  1.00,  1.00,  1.00
4521, 1130, -0.10035,  0.07194,  0.06068,  0.22695,  0.92602,  0.22695,  0.92602,  0.19488,  0.57194,  0.79681,  0.09726, -0.81965,  0.56455, -1.00,  1.00,  1.00,  1.00,  1.00
4522, 1096, -0.10443,  0.07309,  0.06054,  0.22649,  0.92862,  0.22649,  0.92862,  0.27348,  0.70703,  0.65217,  0.15482, -0.70153,  0.69562, -1.00,  1.00,  1.00,  1.00,  1.00
4523, 1127, -0.10133,  0.07071,  0.06164,  0.22843,  0.92643,  0.22843,  0.92643,  0.26178,  0.57292,  0.77668,  0.08354, -0.81518,  0.57316, -1.00,  1.00,  1.00,  1.00,  1.00
4524, 1096, -0.10443,  0.07309,  0.06054,  0.22649,  0.92862,  0.22649,  0.92862,  0.27348,  0.70703,  0.65217,  0.15482, -0.70153,  0.69562, -1.00,  1.00,  1.00,  1.00,  1.00
4525, 1130, -0.10035,  0.07194,  0.06068,  0.22695,  0.92602,  0.22695,  0.92602,  0.19488,  0.57194,  0.79681,  0.09726, -0.81965,  0.56455, -1.00,  1.00,  1.00,  1.00,  1.00
4526, 1095, -0.10252,  0.07454,  0.05903,  0.22481,  0.92732,  0.22481,  0.92732,  0.09812,  0.6594,  0.74536,  0.18264, -0.74819,  0.63786, -1.00,  1.00,  1.00,  1.00,  1.00
4527, 1097, -0.10916,  0.07177,  0.0641,  0.22937,  0.93257,  0.22937,  0.93257,  0.314,  0.57945,  0.75209,  0.08932, -0.80667,  0.58421, -1.00,  1.00,  1.00,  1.00,  1.00
4528, 1127, -0.10133,  0.07071,  0.06164,  0.22843,  0.92643,  0.22843,  0.92643,  0.26178,  0.57292,  0.77668,  0.08354, -0.81518,  0.57316, -1.00,  1.00,  1.00,  1.00,  1.00
4529, 1096, -0.10443,  0.07309,  0.06054,  0.22649,  0.92862,  0.22649,  0.92862,  0.27348,  0.70703,  0.65217,  0.15482, -0.70153,  0.69562, -1.00,  1.00,  1.00,  1.00,  1.00
