VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z, TEXCOORD4.x, TEXCOORD4.y, TEXCOORD4.z, TEXCOORD4.w, TEXCOORD5.x, TEXCOORD5.y, TEXCOORD5.z, TEXCOORD5.w
5510, 1165, -0.18031, -0.10791,  0.03103,  0.82368,  0.46315,  0.82368,  0.46315, -0.53278, -0.84624,  0.00499,  0.81912, -0.51717, -0.24814, -1.00,  1.00,  1.00,  1.00,  1.00
5511, 1166, -0.21823, -0.04552,  3.90886E-06,  0.74336,  0.51522,  0.74336,  0.51522, -0.94032, -0.3403, -1.18178E-06,  0.34024, -0.94015,  0.01904, -1.00,  1.00,  1.00,  1.00,  1.00
5512, 1163, -0.20736, -0.08157,  0.01949,  0.79572,  0.48085,  0.79572,  0.48085, -0.81507, -0.57889, -0.02339,  0.57935, -0.81468, -0.02568, -1.00,  1.00,  1.00,  1.00,  1.00
5513, 1161, -0.22482, -0.04324,  0.01407,  0.74318,  0.48459,  0.74318,  0.48459, -0.95785, -0.28367, -0.04542,  0.28435, -0.95868, -0.00912, -1.00,  1.00,  1.00,  1.00,  1.00
5514, 1163, -0.20736, -0.08157,  0.01949,  0.79572,  0.48085,  0.79572,  0.48085, -0.81507, -0.57889, -0.02339,  0.57935, -0.81468, -0.02568, -1.00,  1.00,  1.00,  1.00,  1.00
5515, 1166, -0.21823, -0.04552,  3.90886E-06,  0.74336,  0.51522,  0.74336,  0.51522, -0.94032, -0.3403, -1.18178E-06,  0.34024, -0.94015,  0.01904, -1.00,  1.00,  1.00,  1.00,  1.00
5516, 1167, -0.20092, -0.07988,  3.88495E-06,  0.79823,  0.51018,  0.79823,  0.51018, -0.75317, -0.65783, -8.21944E-07,  0.65571, -0.75074, -0.08028, -1.00,  1.00,  1.00,  1.00,  1.00
5517, 1167, -0.20092, -0.07988,  3.88495E-06,  0.79823,  0.51018,  0.79823,  0.51018, -0.75317, -0.65783, -8.21944E-07,  0.65571, -0.75074, -0.08028, -1.00,  1.00,  1.00,  1.00,  1.00
5518, 1165, -0.18031, -0.10791,  0.03103,  0.82368,  0.46315,  0.82368,  0.46315, -0.53278, -0.84624,  0.00499,  0.81912, -0.51717, -0.24814, -1.00,  1.00,  1.00,  1.00,  1.00
5519, 1163, -0.20736, -0.08157,  0.01949,  0.79572,  0.48085,  0.79572,  0.48085, -0.81507, -0.57889, -0.02339,  0.57935, -0.81468, -0.02568, -1.00,  1.00,  1.00,  1.00,  1.00
5520, 1165, -0.18031, -0.10791,  0.03103,  0.82368,  0.46315,  0.82368,  0.46315, -0.53278, -0.84624,  0.00499,  0.81912, -0.51717, -0.24814, -1.00,  1.00,  1.00,  1.00,  1.00
5521, 1167, -0.20092, -0.07988,  3.88495E-06,  0.79823,  0.51018,  0.79823,  0.51018, -0.75317, -0.65783, -8.21944E-07,  0.65571, -0.75074, -0.08028, -1.00,  1.00,  1.00,  1.00,  1.00
5522, 1168, -0.16288, -0.10509,  3.88893E-06,  0.8411,  0.50073,  0.8411,  0.50073, -0.35773, -0.93382,  0.00037,  0.89967, -0.34476, -0.26782, -1.00,  1.00,  1.00,  1.00,  1.00
5523, 1168, -0.16288, -0.10509,  3.88893E-06,  0.8411,  0.50073,  0.8411,  0.50073, -0.35773, -0.93382,  0.00037,  0.89967, -0.34476, -0.26782, -1.00,  1.00,  1.00,  1.00,  1.00
5524, 1169, -0.14863, -0.11939,  0.04488,  0.83623,  0.43293,  0.83623,  0.43293, -0.23747, -0.96443,  0.11616,  0.86818, -0.26435, -0.41998, -1.00,  1.00,  1.00,  1.00,  1.00
5525, 1165, -0.18031, -0.10791,  0.03103,  0.82368,  0.46315,  0.82368,  0.46315, -0.53278, -0.84624,  0.00499,  0.81912, -0.51717, -0.24814, -1.00,  1.00,  1.00,  1.00,  1.00
5526, 1169, -0.14863, -0.11939,  0.04488,  0.83623,  0.43293,  0.83623,  0.43293, -0.23747, -0.96443,  0.11616,  0.86818, -0.26435, -0.41998, -1.00,  1.00,  1.00,  1.00,  1.00
5527, 1168, -0.16288, -0.10509,  3.88893E-06,  0.8411,  0.50073,  0.8411,  0.50073, -0.35773, -0.93382,  0.00037,  0.89967, -0.34476, -0.26782, -1.00,  1.00,  1.00,  1.00,  1.00
5528, 1170, -0.12699, -0.11753,  0.01346,  0.86155,  0.46227,  0.86155,  0.46227, -0.10221, -0.97099, -0.21616,  0.93097, -0.01681, -0.36471, -1.00,  1.00,  1.00,  1.00,  1.00
5529, 1168, -0.16288, -0.10509,  3.88893E-06,  0.8411,  0.50073,  0.8411,  0.50073, -0.35773, -0.93382,  0.00037,  0.89967, -0.34476, -0.26782, -1.00,  1.00,  1.00,  1.00,  1.00
5530, 1171, -0.11791, -0.11403,  3.91711E-06,  0.87095,  0.47666,  0.87095,  0.47666,  0.01328, -0.99976,  0.01767,  0.93768,  0.00631, -0.34745, -1.00,  1.00,  1.00,  1.00,  1.00
5531, 1170, -0.12699, -0.11753,  0.01346,  0.86155,  0.46227,  0.86155,  0.46227, -0.10221, -0.97099, -0.21616,  0.93097, -0.01681, -0.36471, -1.00,  1.00,  1.00,  1.00,  1.00
5532, 1159, -0.22134, -0.00644,  0.03523,  0.71758,  0.46193,  0.71758,  0.46193, -0.96049, -0.02553,  0.27716,  0.06715, -0.98763,  0.14174, -1.00,  1.00,  1.00,  1.00,  1.00
5533, 1172, -0.23016,  0.02033,  0.00874,  0.67859,  0.4894,  0.67859,  0.4894, -0.98653,  0.11239, -0.11887, -0.16351, -0.69981,  0.69537, -1.00,  1.00,  1.00,  1.00,  1.00
5534, 1160, -0.23141, -0.01179,  0.01154,  0.71478,  0.49024,  0.71478,  0.49024, -0.99283, -0.07882, -0.08988,  0.0741, -0.99575,  0.05473, -1.00,  1.00,  1.00,  1.00,  1.00
5535, 1172, -0.23016,  0.02033,  0.00874,  0.67859,  0.4894,  0.67859,  0.4894, -0.98653,  0.11239, -0.11887, -0.16351, -0.69981,  0.69537, -1.00,  1.00,  1.00,  1.00,  1.00
5536, 1159, -0.22134, -0.00644,  0.03523,  0.71758,  0.46193,  0.71758,  0.46193, -0.96049, -0.02553,  0.27716,  0.06715, -0.98763,  0.14174, -1.00,  1.00,  1.00,  1.00,  1.00
5537, 1173, -0.22148,  0.02297,  0.03017,  0.6868,  0.4604,  0.6868,  0.4604, -0.9654,  0.13648,  0.22221, -0.04001, -0.91954,  0.39096, -1.00,  1.00,  1.00,  1.00,  1.00
5538, 1154, -0.21948, -0.00314,  0.04814,  0.71878,  0.44802,  0.71878,  0.44802, -0.85734,  0.05491,  0.51181,  0.06174, -0.97615,  0.20815, -1.00,  1.00,  1.00,  1.00,  1.00
5539, 1173, -0.22148,  0.02297,  0.03017,  0.6868,  0.4604,  0.6868,  0.4604, -0.9654,  0.13648,  0.22221, -0.04001, -0.91954,  0.39096, -1.00,  1.00,  1.00,  1.00,  1.00
5540, 1159, -0.22134, -0.00644,  0.03523,  0.71758,  0.46193,  0.71758,  0.46193, -0.96049, -0.02553,  0.27716,  0.06715, -0.98763,  0.14174, -1.00,  1.00,  1.00,  1.00,  1.00
5541, 1173, -0.22148,  0.02297,  0.03017,  0.6868,  0.4604,  0.6868,  0.4604, -0.9654,  0.13648,  0.22221, -0.04001, -0.91954,  0.39096, -1.00,  1.00,  1.00,  1.00,  1.00
5542, 1154, -0.21948, -0.00314,  0.04814,  0.71878,  0.44802,  0.71878,  0.44802, -0.85734,  0.05491,  0.51181,  0.06174, -0.97615,  0.20815, -1.00,  1.00,  1.00,  1.00,  1.00
5543, 1174, -0.22052,  0.02551,  0.04119,  0.68988,  0.4479,  0.68988,  0.4479, -0.83842,  0.24402,  0.48734, -0.03762, -0.91795,  0.39491, -1.00,  1.00,  1.00,  1.00,  1.00
5544, 1161, -0.22482, -0.04324,  0.01407,  0.74318,  0.48459,  0.74318,  0.48459, -0.95785, -0.28367, -0.04542,  0.28435, -0.95868, -0.00912, -1.00,  1.00,  1.00,  1.00,  1.00
5545, 1175, -0.22381, -0.01281,  3.94089E-06,  0.71708,  0.51631,  0.71708,  0.51631, -0.99124, -0.13209, -1.15410E-06,  0.13107, -0.98357,  0.12411, -1.00,  1.00,  1.00,  1.00,  1.00
5546, 1166, -0.21823, -0.04552,  3.90886E-06,  0.74336,  0.51522,  0.74336,  0.51522, -0.94032, -0.3403, -1.18178E-06,  0.34024, -0.94015,  0.01904, -1.00,  1.00,  1.00,  1.00,  1.00
5547, 1175, -0.22381, -0.01281,  3.94089E-06,  0.71708,  0.51631,  0.71708,  0.51631, -0.99124, -0.13209, -1.15410E-06,  0.13107, -0.98357,  0.12411, -1.00,  1.00,  1.00,  1.00,  1.00
5548, 1161, -0.22482, -0.04324,  0.01407,  0.74318,  0.48459,  0.74318,  0.48459, -0.95785, -0.28367, -0.04542,  0.28435, -0.95868, -0.00912, -1.00,  1.00,  1.00,  1.00,  1.00
5549, 1160, -0.23141, -0.01179,  0.01154,  0.71478,  0.49024,  0.71478,  0.49024, -0.99283, -0.07882, -0.08988,  0.0741, -0.99575,  0.05473, -1.00,  1.00,  1.00,  1.00,  1.00
5550, 1172, -0.23016,  0.02033,  0.00874,  0.67859,  0.4894,  0.67859,  0.4894, -0.98653,  0.11239, -0.11887, -0.16351, -0.69981,  0.69537, -1.00,  1.00,  1.00,  1.00,  1.00
5551, 1175, -0.22381, -0.01281,  3.94089E-06,  0.71708,  0.51631,  0.71708,  0.51631, -0.99124, -0.13209, -1.15410E-06,  0.13107, -0.98357,  0.12411, -1.00,  1.00,  1.00,  1.00,  1.00
5552, 1160, -0.23141, -0.01179,  0.01154,  0.71478,  0.49024,  0.71478,  0.49024, -0.99283, -0.07882, -0.08988,  0.0741, -0.99575,  0.05473, -1.00,  1.00,  1.00,  1.00,  1.00
5553, 1176, -0.18225, -0.09018,  0.0674,  0.80236,  0.43172,  0.80236,  0.43172, -0.54699, -0.53622,  0.64286,  0.59665, -0.78837, -0.14993, -1.00,  1.00,  1.00,  1.00,  1.00
5554, 1162, -0.20544, -0.06829,  0.04669,  0.77882,  0.45209,  0.77882,  0.45209, -0.84996, -0.41962,  0.31856,  0.43497, -0.90009, -0.02509, -1.00,  1.00,  1.00,  1.00,  1.00
5555, 1164, -0.18148, -0.09775,  0.05218,  0.81134,  0.44496,  0.81134,  0.44496, -0.61214, -0.71447,  0.33885,  0.66082, -0.69756, -0.277, -1.00,  1.00,  1.00,  1.00,  1.00
5556, 1164, -0.18148, -0.09775,  0.05218,  0.81134,  0.44496,  0.81134,  0.44496, -0.61214, -0.71447,  0.33885,  0.66082, -0.69756, -0.277, -1.00,  1.00,  1.00,  1.00,  1.00
5557, 1177, -0.15562, -0.10284,  0.06891,  0.81802,  0.41468,  0.81802,  0.41468, -0.3031, -0.65706,  0.69022,  0.67622, -0.65863, -0.33003, -1.00,  1.00,  1.00,  1.00,  1.00
5558, 1176, -0.18225, -0.09018,  0.0674,  0.80236,  0.43172,  0.80236,  0.43172, -0.54699, -0.53622,  0.64286,  0.59665, -0.78837, -0.14993, -1.00,  1.00,  1.00,  1.00,  1.00
5559, 1177, -0.15562, -0.10284,  0.06891,  0.81802,  0.41468,  0.81802,  0.41468, -0.3031, -0.65706,  0.69022,  0.67622, -0.65863, -0.33003, -1.00,  1.00,  1.00,  1.00,  1.00
5560, 1178, -0.16501, -0.06805,  0.0807,  0.78984,  0.40004,  0.78984,  0.40004, -0.47076, -0.37953,  0.79646,  0.52537, -0.84583, -0.09253, -1.00,  1.00,  1.00,  1.00,  1.00
5561, 1176, -0.18225, -0.09018,  0.0674,  0.80236,  0.43172,  0.80236,  0.43172, -0.54699, -0.53622,  0.64286,  0.59665, -0.78837, -0.14993, -1.00,  1.00,  1.00,  1.00,  1.00
5562, 1178, -0.16501, -0.06805,  0.0807,  0.78984,  0.40004,  0.78984,  0.40004, -0.47076, -0.37953,  0.79646,  0.52537, -0.84583, -0.09253, -1.00,  1.00,  1.00,  1.00,  1.00
5563, 1177, -0.15562, -0.10284,  0.06891,  0.81802,  0.41468,  0.81802,  0.41468, -0.3031, -0.65706,  0.69022,  0.67622, -0.65863, -0.33003, -1.00,  1.00,  1.00,  1.00,  1.00
5564, 1179, -0.14681, -0.07924,  0.08401,  0.80576,  0.38895,  0.80576,  0.38895, -0.34547, -0.50105,  0.79348,  0.55254, -0.79204, -0.25957, -1.00,  1.00,  1.00,  1.00,  1.00
5565, 1180, -0.14795, -0.07503,  0.08674,  0.80161,  0.38718,  0.80161,  0.38718, -0.31552, -0.43056,  0.84562,  0.48838, -0.83773, -0.24432, -1.00,  1.00,  1.00,  1.00,  1.00
5566, 1178, -0.16501, -0.06805,  0.0807,  0.78984,  0.40004,  0.78984,  0.40004, -0.47076, -0.37953,  0.79646,  0.52537, -0.84583, -0.09253, -1.00,  1.00,  1.00,  1.00,  1.00
5567, 1179, -0.14681, -0.07924,  0.08401,  0.80576,  0.38895,  0.80576,  0.38895, -0.34547, -0.50105,  0.79348,  0.55254, -0.79204, -0.25957, -1.00,  1.00,  1.00,  1.00,  1.00
5568, 1178, -0.16501, -0.06805,  0.0807,  0.78984,  0.40004,  0.78984,  0.40004, -0.47076, -0.37953,  0.79646,  0.52537, -0.84583, -0.09253, -1.00,  1.00,  1.00,  1.00,  1.00
5569, 1180, -0.14795, -0.07503,  0.08674,  0.80161,  0.38718,  0.80161,  0.38718, -0.31552, -0.43056,  0.84562,  0.48838, -0.83773, -0.24432, -1.00,  1.00,  1.00,  1.00,  1.00
5570, 1181, -0.16197, -0.06417,  0.08604,  0.78729,  0.39423,  0.78729,  0.39423, -0.45344, -0.35527,  0.81742,  0.47399, -0.8728, -0.11641, -1.00,  1.00,  1.00,  1.00,  1.00
5571, 1180, -0.14795, -0.07503,  0.08674,  0.80161,  0.38718,  0.80161,  0.38718, -0.31552, -0.43056,  0.84562,  0.48838, -0.83773, -0.24432, -1.00,  1.00,  1.00,  1.00,  1.00
5572, 1182, -0.1514, -0.04847,  0.0929,  0.77974,  0.37926,  0.77974,  0.37926, -0.10663, -0.04318,  0.99336,  0.40523, -0.91421,  0.00375, -1.00,  1.00,  1.00,  1.00,  1.00
5573, 1181, -0.16197, -0.06417,  0.08604,  0.78729,  0.39423,  0.78729,  0.39423, -0.45344, -0.35527,  0.81742,  0.47399, -0.8728, -0.11641, -1.00,  1.00,  1.00,  1.00,  1.00
5574, 1162, -0.20544, -0.06829,  0.04669,  0.77882,  0.45209,  0.77882,  0.45209, -0.84996, -0.41962,  0.31856,  0.43497, -0.90009, -0.02509, -1.00,  1.00,  1.00,  1.00,  1.00
5575, 1176, -0.18225, -0.09018,  0.0674,  0.80236,  0.43172,  0.80236,  0.43172, -0.54699, -0.53622,  0.64286,  0.59665, -0.78837, -0.14993, -1.00,  1.00,  1.00,  1.00,  1.00
5576, 1157, -0.20289, -0.06097,  0.06081,  0.77275,  0.43892,  0.77275,  0.43892, -0.75037, -0.27363,  0.60172,  0.35955, -0.93281,  0.02418, -1.00,  1.00,  1.00,  1.00,  1.00
5577, 1176, -0.18225, -0.09018,  0.0674,  0.80236,  0.43172,  0.80236,  0.43172, -0.54699, -0.53622,  0.64286,  0.59665, -0.78837, -0.14993, -1.00,  1.00,  1.00,  1.00,  1.00
5578, 1156, -0.18397, -0.05052,  0.07476,  0.77481,  0.4083,  0.77481,  0.4083, -0.5715, -0.19327,  0.79752,  0.3184, -0.94796, -0.00156, -1.00,  1.00,  1.00,  1.00,  1.00
5579, 1157, -0.20289, -0.06097,  0.06081,  0.77275,  0.43892,  0.77275,  0.43892, -0.75037, -0.27363,  0.60172,  0.35955, -0.93281,  0.02418, -1.00,  1.00,  1.00,  1.00,  1.00
5580, 1156, -0.18397, -0.05052,  0.07476,  0.77481,  0.4083,  0.77481,  0.4083, -0.5715, -0.19327,  0.79752,  0.3184, -0.94796, -0.00156, -1.00,  1.00,  1.00,  1.00,  1.00
5581, 1176, -0.18225, -0.09018,  0.0674,  0.80236,  0.43172,  0.80236,  0.43172, -0.54699, -0.53622,  0.64286,  0.59665, -0.78837, -0.14993, -1.00,  1.00,  1.00,  1.00,  1.00
5582, 1178, -0.16501, -0.06805,  0.0807,  0.78984,  0.40004,  0.78984,  0.40004, -0.47076, -0.37953,  0.79646,  0.52537, -0.84583, -0.09253, -1.00,  1.00,  1.00,  1.00,  1.00
5583, 1178, -0.16501, -0.06805,  0.0807,  0.78984,  0.40004,  0.78984,  0.40004, -0.47076, -0.37953,  0.79646,  0.52537, -0.84583, -0.09253, -1.00,  1.00,  1.00,  1.00,  1.00
5584, 1150, -0.17845, -0.04344,  0.08213,  0.77176,  0.40003,  0.77176,  0.40003, -0.55683, -0.18789,  0.8091,  0.2761, -0.96056, -0.03304, -1.00,  1.00,  1.00,  1.00,  1.00
5585, 1156, -0.18397, -0.05052,  0.07476,  0.77481,  0.4083,  0.77481,  0.4083, -0.5715, -0.19327,  0.79752,  0.3184, -0.94796, -0.00156, -1.00,  1.00,  1.00,  1.00,  1.00
5586, 1150, -0.17845, -0.04344,  0.08213,  0.77176,  0.40003,  0.77176,  0.40003, -0.55683, -0.18789,  0.8091,  0.2761, -0.96056, -0.03304, -1.00,  1.00,  1.00,  1.00,  1.00
5587, 1178, -0.16501, -0.06805,  0.0807,  0.78984,  0.40004,  0.78984,  0.40004, -0.47076, -0.37953,  0.79646,  0.52537, -0.84583, -0.09253, -1.00,  1.00,  1.00,  1.00,  1.00
5588, 1181, -0.16197, -0.06417,  0.08604,  0.78729,  0.39423,  0.78729,  0.39423, -0.45344, -0.35527,  0.81742,  0.47399, -0.8728, -0.11641, -1.00,  1.00,  1.00,  1.00,  1.00
5589, 1182, -0.1514, -0.04847,  0.0929,  0.77974,  0.37926,  0.77974,  0.37926, -0.10663, -0.04318,  0.99336,  0.40523, -0.91421,  0.00375, -1.00,  1.00,  1.00,  1.00,  1.00
5590, 1150, -0.17845, -0.04344,  0.08213,  0.77176,  0.40003,  0.77176,  0.40003, -0.55683, -0.18789,  0.8091,  0.2761, -0.96056, -0.03304, -1.00,  1.00,  1.00,  1.00,  1.00
5591, 1181, -0.16197, -0.06417,  0.08604,  0.78729,  0.39423,  0.78729,  0.39423, -0.45344, -0.35527,  0.81742,  0.47399, -0.8728, -0.11641, -1.00,  1.00,  1.00,  1.00,  1.00
5592, 1150, -0.17845, -0.04344,  0.08213,  0.77176,  0.40003,  0.77176,  0.40003, -0.55683, -0.18789,  0.8091,  0.2761, -0.96056, -0.03304, -1.00,  1.00,  1.00,  1.00,  1.00
5593, 1182, -0.1514, -0.04847,  0.0929,  0.77974,  0.37926,  0.77974,  0.37926, -0.10663, -0.04318,  0.99336,  0.40523, -0.91421,  0.00375, -1.00,  1.00,  1.00,  1.00,  1.00
5594, 1147, -0.16443, -0.03038,  0.09048,  0.7682,  0.383,  0.7682,  0.383, -0.22371,  0.03325,  0.97409,  0.27075, -0.95796,  0.09488, -1.00,  1.00,  1.00,  1.00,  1.00
5595, 1146, -0.14731, -0.04447,  0.09193,  0.77871,  0.37408,  0.77871,  0.37408, -0.06948, -0.01698,  0.99744,  0.36074, -0.93262,  0.00925, -1.00,  1.00,  1.00,  1.00,  1.00
5596, 1147, -0.16443, -0.03038,  0.09048,  0.7682,  0.383,  0.7682,  0.383, -0.22371,  0.03325,  0.97409,  0.27075, -0.95796,  0.09488, -1.00,  1.00,  1.00,  1.00,  1.00
5597, 1182, -0.1514, -0.04847,  0.0929,  0.77974,  0.37926,  0.77974,  0.37926, -0.10663, -0.04318,  0.99336,  0.40523, -0.91421,  0.00375, -1.00,  1.00,  1.00,  1.00,  1.00
5598, 1143, -0.12158, -0.08083,  0.08966,  0.81846,  0.36263,  0.81846,  0.36263, -0.06754, -0.33291,  0.94054,  0.57171, -0.78549, -0.23697, -1.00,  1.00,  1.00,  1.00,  1.00
5599, 1146, -0.14731, -0.04447,  0.09193,  0.77871,  0.37408,  0.77871,  0.37408, -0.06948, -0.01698,  0.99744,  0.36074, -0.93262,  0.00925, -1.00,  1.00,  1.00,  1.00,  1.00
5600, 1182, -0.1514, -0.04847,  0.0929,  0.77974,  0.37926,  0.77974,  0.37926, -0.10663, -0.04318,  0.99336,  0.40523, -0.91421,  0.00375, -1.00,  1.00,  1.00,  1.00,  1.00
5601, 1180, -0.14795, -0.07503,  0.08674,  0.80161,  0.38718,  0.80161,  0.38718, -0.31552, -0.43056,  0.84562,  0.48838, -0.83773, -0.24432, -1.00,  1.00,  1.00,  1.00,  1.00
5602, 1143, -0.12158, -0.08083,  0.08966,  0.81846,  0.36263,  0.81846,  0.36263, -0.06754, -0.33291,  0.94054,  0.57171, -0.78549, -0.23697, -1.00,  1.00,  1.00,  1.00,  1.00
5603, 1182, -0.1514, -0.04847,  0.0929,  0.77974,  0.37926,  0.77974,  0.37926, -0.10663, -0.04318,  0.99336,  0.40523, -0.91421,  0.00375, -1.00,  1.00,  1.00,  1.00,  1.00
5604, 1177, -0.15562, -0.10284,  0.06891,  0.81802,  0.41468,  0.81802,  0.41468, -0.3031, -0.65706,  0.69022,  0.67622, -0.65863, -0.33003, -1.00,  1.00,  1.00,  1.00,  1.00
5605, 1183, -0.12514, -0.09078,  0.08414,  0.82439,  0.37597,  0.82439,  0.37597, -0.10878, -0.52762,  0.84249,  0.67087, -0.66438, -0.32945, -1.00,  1.00,  1.00,  1.00,  1.00
5606, 1179, -0.14681, -0.07924,  0.08401,  0.80576,  0.38895,  0.80576,  0.38895, -0.34547, -0.50105,  0.79348,  0.55254, -0.79204, -0.25957, -1.00,  1.00,  1.00,  1.00,  1.00
5607, 1183, -0.12514, -0.09078,  0.08414,  0.82439,  0.37597,  0.82439,  0.37597, -0.10878, -0.52762,  0.84249,  0.67087, -0.66438, -0.32945, -1.00,  1.00,  1.00,  1.00,  1.00
5608, 1180, -0.14795, -0.07503,  0.08674,  0.80161,  0.38718,  0.80161,  0.38718, -0.31552, -0.43056,  0.84562,  0.48838, -0.83773, -0.24432, -1.00,  1.00,  1.00,  1.00,  1.00
5609, 1179, -0.14681, -0.07924,  0.08401,  0.80576,  0.38895,  0.80576,  0.38895, -0.34547, -0.50105,  0.79348,  0.55254, -0.79204, -0.25957, -1.00,  1.00,  1.00,  1.00,  1.00
5610, 1183, -0.12514, -0.09078,  0.08414,  0.82439,  0.37597,  0.82439,  0.37597, -0.10878, -0.52762,  0.84249,  0.67087, -0.66438, -0.32945, -1.00,  1.00,  1.00,  1.00,  1.00
5611, 1143, -0.12158, -0.08083,  0.08966,  0.81846,  0.36263,  0.81846,  0.36263, -0.06754, -0.33291,  0.94054,  0.57171, -0.78549, -0.23697, -1.00,  1.00,  1.00,  1.00,  1.00
5612, 1180, -0.14795, -0.07503,  0.08674,  0.80161,  0.38718,  0.80161,  0.38718, -0.31552, -0.43056,  0.84562,  0.48838, -0.83773, -0.24432, -1.00,  1.00,  1.00,  1.00,  1.00
5613, 1184, -0.09185, -0.08942,  0.08524,  0.84228,  0.34128,  0.84228,  0.34128,  0.04139, -0.57002,  0.81799,  0.68035, -0.58504, -0.43761, -1.00,  1.00,  1.00,  1.00,  1.00
5614, 1143, -0.12158, -0.08083,  0.08966,  0.81846,  0.36263,  0.81846,  0.36263, -0.06754, -0.33291,  0.94054,  0.57171, -0.78549, -0.23697, -1.00,  1.00,  1.00,  1.00,  1.00
5615, 1183, -0.12514, -0.09078,  0.08414,  0.82439,  0.37597,  0.82439,  0.37597, -0.10878, -0.52762,  0.84249,  0.67087, -0.66438, -0.32945, -1.00,  1.00,  1.00,  1.00,  1.00
5616, 1183, -0.12514, -0.09078,  0.08414,  0.82439,  0.37597,  0.82439,  0.37597, -0.10878, -0.52762,  0.84249,  0.67087, -0.66438, -0.32945, -1.00,  1.00,  1.00,  1.00,  1.00
5617, 1185, -0.09276, -0.10226,  0.07545,  0.85517,  0.36136,  0.85517,  0.36136,  0.02461, -0.61863,  0.78266,  0.72008, -0.53356, -0.43959, -1.00,  1.00,  1.00,  1.00,  1.00
5618, 1184, -0.09185, -0.08942,  0.08524,  0.84228,  0.34128,  0.84228,  0.34128,  0.04139, -0.57002,  0.81799,  0.68035, -0.58504, -0.43761, -1.00,  1.00,  1.00,  1.00,  1.00
5619, 1185, -0.09276, -0.10226,  0.07545,  0.85517,  0.36136,  0.85517,  0.36136,  0.02461, -0.61863,  0.78266,  0.72008, -0.53356, -0.43959, -1.00,  1.00,  1.00,  1.00,  1.00
5620, 1183, -0.12514, -0.09078,  0.08414,  0.82439,  0.37597,  0.82439,  0.37597, -0.10878, -0.52762,  0.84249,  0.67087, -0.66438, -0.32945, -1.00,  1.00,  1.00,  1.00,  1.00
5621, 1186, -0.12353, -0.10683,  0.07186,  0.83744,  0.39358,  0.83744,  0.39358, -0.08235, -0.69298,  0.71624,  0.72461, -0.53505, -0.43436, -1.00,  1.00,  1.00,  1.00,  1.00
5622, 1183, -0.12514, -0.09078,  0.08414,  0.82439,  0.37597,  0.82439,  0.37597, -0.10878, -0.52762,  0.84249,  0.67087, -0.66438, -0.32945, -1.00,  1.00,  1.00,  1.00,  1.00
5623, 1177, -0.15562, -0.10284,  0.06891,  0.81802,  0.41468,  0.81802,  0.41468, -0.3031, -0.65706,  0.69022,  0.67622, -0.65863, -0.33003, -1.00,  1.00,  1.00,  1.00,  1.00
5624, 1186, -0.12353, -0.10683,  0.07186,  0.83744,  0.39358,  0.83744,  0.39358, -0.08235, -0.69298,  0.71624,  0.72461, -0.53505, -0.43436, -1.00,  1.00,  1.00,  1.00,  1.00
5625, 1143, -0.12158, -0.08083,  0.08966,  0.81846,  0.36263,  0.81846,  0.36263, -0.06754, -0.33291,  0.94054,  0.57171, -0.78549, -0.23697, -1.00,  1.00,  1.00,  1.00,  1.00
5626, 1184, -0.09185, -0.08942,  0.08524,  0.84228,  0.34128,  0.84228,  0.34128,  0.04139, -0.57002,  0.81799,  0.68035, -0.58504, -0.43761, -1.00,  1.00,  1.00,  1.00,  1.00
5627, 1144, -0.09157, -0.0856,  0.08771,  0.8389,  0.33663,  0.8389,  0.33663,  0.07002, -0.41366,  0.90509,  0.65246, -0.66902, -0.35246, -1.00,  1.00,  1.00,  1.00,  1.00
5628, 1186, -0.12353, -0.10683,  0.07186,  0.83744,  0.39358,  0.83744,  0.39358, -0.08235, -0.69298,  0.71624,  0.72461, -0.53505, -0.43436, -1.00,  1.00,  1.00,  1.00,  1.00
5629, 1187, -0.09346, -0.11446,  0.06494,  0.86614,  0.37803,  0.86614,  0.37803,  0.01639, -0.87201,  0.48596,  0.79633, -0.28394, -0.52881, -1.00,  1.00,  1.00,  1.00,  1.00
5630, 1185, -0.09276, -0.10226,  0.07545,  0.85517,  0.36136,  0.85517,  0.36136,  0.02461, -0.61863,  0.78266,  0.72008, -0.53356, -0.43959, -1.00,  1.00,  1.00,  1.00,  1.00
5631, 1187, -0.09346, -0.11446,  0.06494,  0.86614,  0.37803,  0.86614,  0.37803,  0.01639, -0.87201,  0.48596,  0.79633, -0.28394, -0.52881, -1.00,  1.00,  1.00,  1.00,  1.00
5632, 1186, -0.12353, -0.10683,  0.07186,  0.83744,  0.39358,  0.83744,  0.39358, -0.08235, -0.69298,  0.71624,  0.72461, -0.53505, -0.43436, -1.00,  1.00,  1.00,  1.00,  1.00
5633, 1188, -0.12228, -0.11965,  0.05648,  0.84714,  0.40667,  0.84714,  0.40667, -0.05235, -0.9395,  0.33854,  0.83423, -0.22749, -0.50231, -1.00,  1.00,  1.00,  1.00,  1.00
